loan_id,no_of_dependents,education,self_employed,loan_term,cibil_score,loan_status,income_annum_usd,loan_amount_usd,residential_assets_usd,commercial_assets_usd,luxury_assets_usd,bank_assets_usd
613,5, Graduate, No,4,380, Rejected,86746.98795180723,210843.3734939759,27710.843373493975,4819.277108433735,210843.3734939759,74698.7951807229
614,2, Graduate, Yes,4,589, Approved,42168.67469879518,97590.36144578313,45783.132530120485,80722.89156626505,150602.4096385542,32530.12048192771
615,1, Graduate, No,12,845, Approved,74698.7951807229,234939.7590361446,109638.55421686747,34939.75903614458,184337.34939759035,48192.77108433735
616,3, Not Graduate, No,10,401, Rejected,62650.60240963855,208433.73493975904,31325.301204819276,16867.469879518074,153012.0481927711,77108.43373493975
617,0, Not Graduate, No,2,766, Approved,54216.867469879515,174698.7951807229,73493.97590361445,101204.81927710843,207228.9156626506,79518.07228915663
618,5, Not Graduate, No,12,522, Rejected,65060.24096385542,181927.7108433735,62650.60240963855,56626.50602409639,167469.8795180723,68674.69879518072
619,3, Not Graduate, Yes,6,834, Approved,24096.385542168675,83132.53012048193,26506.024096385543,33734.93975903615,77108.43373493975,36144.57831325301
620,3, Graduate, No,8,588, Approved,107228.9156626506,306024.0963855422,233734.93975903615,145783.1325301205,226506.02409638555,54216.867469879515
621,2, Graduate, No,4,570, Approved,60240.96385542169,127710.84337349398,143373.4939759036,10843.373493975903,178313.2530120482,85542.1686746988
622,2, Graduate, No,6,860, Approved,59036.14457831325,212048.19277108434,163855.421686747,90361.44578313253,153012.0481927711,67469.8795180723
623,4, Graduate, Yes,4,655, Approved,63855.42168674699,231325.3012048193,171084.3373493976,83132.53012048193,214457.8313253012,46987.951807228914
624,3, Not Graduate, Yes,4,457, Approved,102409.63855421687,333734.9397590361,43373.49397590361,4819.277108433735,227710.843373494,62650.60240963855
625,5, Graduate, Yes,14,863, Approved,8433.734939759037,25301.204819277107,1204.8192771084337,14457.831325301206,32530.12048192771,7228.915662650603
626,3, Not Graduate, Yes,4,742, Approved,71084.3373493976,227710.843373494,130120.48192771085,54216.867469879515,279518.0722891566,96385.5421686747
627,3, Graduate, No,4,798, Approved,42168.67469879518,160240.9638554217,89156.6265060241,63855.42168674699,145783.1325301205,43373.49397590361
628,5, Not Graduate, Yes,16,552, Approved,92771.0843373494,227710.843373494,187951.80722891566,73493.97590361445,287951.8072289157,79518.07228915663
629,2, Not Graduate, Yes,12,418, Rejected,54216.867469879515,150602.4096385542,4819.277108433735,51807.22891566265,149397.5903614458,51807.22891566265
630,0, Graduate, No,6,419, Rejected,109638.55421686747,267469.8795180723,89156.6265060241,7228.915662650603,219277.10843373495,118072.2891566265
631,1, Not Graduate, Yes,2,668, Approved,108433.73493975903,360240.9638554217,266265.0602409639,86746.98795180723,293975.9036144578,56626.50602409639
632,2, Not Graduate, No,8,608, Approved,107228.9156626506,351807.2289156627,130120.48192771085,62650.60240963855,403614.4578313253,140963.85542168675
633,5, Not Graduate, No,10,342, Rejected,78313.2530120482,166265.06024096385,184337.34939759035,27710.843373493975,173493.97590361445,87951.80722891567
634,4, Not Graduate, Yes,8,817, Approved,97590.36144578313,216867.46987951806,16867.469879518074,93975.90361445783,203614.4578313253,130120.48192771085
635,1, Not Graduate, No,16,476, Rejected,101204.81927710843,360240.9638554217,193975.90361445784,28915.66265060241,393975.9036144578,90361.44578313253
636,0, Not Graduate, No,6,881, Approved,63855.42168674699,240963.85542168675,191566.26506024096,44578.31325301205,234939.7590361446,48192.77108433735
637,2, Graduate, No,12,838, Approved,49397.590361445786,187951.80722891566,66265.06024096385,57831.32530120482,181927.7108433735,32530.12048192771
638,3, Not Graduate, No,4,406, Approved,83132.53012048193,330120.4819277108,122891.56626506025,78313.2530120482,287951.8072289157,63855.42168674699
639,1, Graduate, Yes,12,778, Approved,62650.60240963855,234939.7590361446,62650.60240963855,51807.22891566265,239759.0361445783,69879.51807228915
640,5, Not Graduate, Yes,14,799, Approved,24096.385542168675,89156.6265060241,43373.49397590361,44578.31325301205,51807.22891566265,13253.012048192772
641,3, Graduate, No,20,716, Approved,55421.68674698795,214457.8313253012,151807.22891566265,31325.301204819276,130120.48192771085,54216.867469879515
642,0, Graduate, Yes,16,756, Approved,85542.1686746988,242168.6746987952,96385.5421686747,60240.96385542169,212048.19277108434,65060.24096385542
643,0, Not Graduate, No,10,743, Approved,112048.19277108433,242168.6746987952,57831.32530120482,21686.746987951807,263855.421686747,163855.421686747
644,3, Not Graduate, No,20,731, Approved,65060.24096385542,233734.93975903615,166265.06024096385,38554.21686746988,240963.85542168675,51807.22891566265
645,3, Not Graduate, No,2,833, Approved,49397.590361445786,102409.63855421687,144578.31325301205,0.0,195180.72289156626,40963.85542168675
646,4, Not Graduate, No,8,470, Rejected,59036.14457831325,137349.39759036145,144578.31325301205,90361.44578313253,177108.43373493975,57831.32530120482
647,5, Graduate, Yes,20,734, Approved,65060.24096385542,255421.68674698795,87951.80722891567,21686.746987951807,138554.2168674699,90361.44578313253
648,0, Graduate, No,12,620, Approved,36144.57831325301,115662.65060240965,95180.72289156627,0.0,103614.4578313253,43373.49397590361
649,0, Not Graduate, Yes,8,812, Approved,81927.7108433735,173493.97590361445,183132.53012048194,54216.867469879515,254216.8674698795,77108.43373493975
650,4, Graduate, Yes,12,459, Rejected,61445.78313253012,168674.6987951807,118072.2891566265,0.0,125301.2048192771,81927.7108433735
651,0, Graduate, Yes,10,704, Approved,118072.2891566265,392771.0843373494,84337.34939759035,145783.1325301205,361445.7831325301,59036.14457831325
652,1, Graduate, Yes,6,391, Rejected,19277.10843373494,49397.590361445786,51807.22891566265,16867.469879518074,68674.69879518072,8433.734939759037
653,4, Graduate, No,4,421, Approved,96385.5421686747,350602.4096385542,37349.39759036145,144578.31325301205,325301.2048192771,106024.09638554217
654,5, Graduate, No,14,796, Approved,34939.75903614458,80722.89156626505,45783.132530120485,44578.31325301205,116867.46987951807,50602.409638554214
655,4, Graduate, No,10,607, Approved,110843.3734939759,365060.2409638554,289156.6265060241,200000.0,356626.5060240964,107228.9156626506
656,3, Not Graduate, No,14,376, Rejected,114457.8313253012,245783.1325301205,27710.843373493975,79518.07228915663,312048.1927710843,101204.81927710843
657,0, Graduate, Yes,8,424, Rejected,44578.31325301205,102409.63855421687,22891.566265060243,67469.8795180723,178313.2530120482,49397.590361445786
658,5, Graduate, Yes,6,442, Rejected,85542.1686746988,250602.4096385542,34939.75903614458,85542.1686746988,339759.0361445783,85542.1686746988
659,5, Not Graduate, No,14,448, Rejected,67469.8795180723,212048.19277108434,80722.89156626505,42168.67469879518,227710.843373494,81927.7108433735
660,0, Graduate, Yes,2,638, Approved,14457.831325301206,32530.12048192771,18072.289156626506,6024.096385542169,32530.12048192771,18072.289156626506
661,3, Not Graduate, No,6,710, Approved,19277.10843373494,67469.8795180723,37349.39759036145,9638.55421686747,72289.15662650602,19277.10843373494
662,4, Not Graduate, Yes,20,641, Approved,19277.10843373494,57831.32530120482,50602.409638554214,12048.192771084337,49397.590361445786,16867.469879518074
663,2, Not Graduate, No,10,348, Rejected,63855.42168674699,243373.4939759036,110843.3734939759,114457.8313253012,208433.73493975904,73493.97590361445
664,5, Not Graduate, No,20,519, Rejected,109638.55421686747,239759.0361445783,112048.19277108433,197590.36144578314,348192.7710843373,126506.02409638555
665,4, Not Graduate, Yes,10,517, Rejected,113253.01204819277,421686.7469879518,128915.6626506024,181927.7108433735,331325.3012048193,80722.89156626505
666,3, Not Graduate, No,6,375, Rejected,71084.3373493976,269879.5180722892,78313.2530120482,126506.02409638555,218072.2891566265,57831.32530120482
667,2, Graduate, Yes,10,426, Rejected,13253.012048192772,40963.85542168675,3614.4578313253014,9638.55421686747,46987.951807228914,16867.469879518074
668,4, Graduate, Yes,14,785, Approved,37349.39759036145,138554.2168674699,38554.21686746988,37349.39759036145,109638.55421686747,50602.409638554214
669,4, Not Graduate, No,20,373, Rejected,26506.024096385543,103614.4578313253,49397.590361445786,15662.650602409638,71084.3373493976,16867.469879518074
670,1, Graduate, No,6,476, Rejected,72289.15662650602,242168.6746987952,167469.8795180723,120481.92771084337,183132.53012048194,66265.06024096385
671,1, Graduate, Yes,18,320, Rejected,24096.385542168675,67469.8795180723,28915.66265060241,27710.843373493975,55421.68674698795,25301.204819277107
672,4, Graduate, No,18,657, Approved,86746.98795180723,275903.6144578313,175903.61445783134,4819.277108433735,209638.55421686746,106024.09638554217
673,1, Not Graduate, Yes,12,868, Approved,6024.096385542169,22891.566265060243,2409.6385542168673,6024.096385542169,21686.746987951807,3614.4578313253014
674,1, Not Graduate, Yes,6,345, Rejected,69879.51807228915,167469.8795180723,48192.77108433735,112048.19277108433,251807.22891566265,66265.06024096385
675,0, Not Graduate, No,6,472, Rejected,2409.6385542168673,3614.4578313253014,4819.277108433735,1204.8192771084337,8433.734939759037,0.0
676,4, Not Graduate, Yes,20,613, Approved,55421.68674698795,114457.8313253012,62650.60240963855,71084.3373493976,165060.2409638554,36144.57831325301
677,5, Not Graduate, Yes,14,769, Approved,55421.68674698795,154216.8674698795,157831.3253012048,103614.4578313253,145783.1325301205,42168.67469879518
678,1, Graduate, No,20,741, Approved,78313.2530120482,278313.2530120482,137349.39759036145,102409.63855421687,309638.5542168675,95180.72289156627
679,4, Not Graduate, Yes,14,889, Approved,53012.048192771086,200000.0,9638.55421686747,16867.469879518074,179518.07228915664,71084.3373493976
680,0, Not Graduate, Yes,10,683, Approved,10843.373493975903,43373.49397590361,16867.469879518074,8433.734939759037,42168.67469879518,4819.277108433735
681,0, Not Graduate, Yes,18,780, Approved,38554.21686746988,89156.6265060241,50602.409638554214,31325.301204819276,108433.73493975903,33734.93975903615
682,3, Graduate, No,8,538, Rejected,7228.915662650603,13253.012048192772,6024.096385542169,9638.55421686747,16867.469879518074,3614.4578313253014
683,1, Not Graduate, No,10,721, Approved,62650.60240963855,151807.22891566265,13253.012048192772,104819.27710843373,167469.8795180723,43373.49397590361
684,3, Not Graduate, Yes,14,467, Rejected,77108.43373493975,183132.53012048194,186746.98795180724,109638.55421686747,221686.7469879518,38554.21686746988
685,2, Not Graduate, No,6,551, Approved,12048.192771084337,30120.481927710844,20481.927710843374,2409.6385542168673,44578.31325301205,10843.373493975903
686,2, Not Graduate, No,14,803, Approved,81927.7108433735,178313.2530120482,136144.578313253,39759.03614457831,236144.578313253,79518.07228915663
687,0, Graduate, No,10,361, Rejected,36144.57831325301,101204.81927710843,92771.0843373494,2409.6385542168673,87951.80722891567,21686.746987951807
688,1, Not Graduate, Yes,6,708, Approved,104819.27710843373,369879.5180722892,248192.77108433735,54216.867469879515,332530.1204819277,112048.19277108433
689,4, Graduate, Yes,18,766, Approved,106024.09638554217,251807.22891566265,162650.60240963855,185542.1686746988,415662.6506024096,157831.3253012048
690,1, Not Graduate, Yes,2,464, Rejected,46987.951807228914,138554.2168674699,112048.19277108433,68674.69879518072,149397.5903614458,61445.78313253012
691,5, Graduate, No,2,517, Rejected,20481.927710843374,51807.22891566265,1204.8192771084337,2409.6385542168673,74698.7951807229,19277.10843373494
692,3, Not Graduate, Yes,6,747, Approved,10843.373493975903,27710.843373493975,14457.831325301206,2409.6385542168673,34939.75903614458,7228.915662650603
693,1, Not Graduate, No,6,596, Approved,86746.98795180723,297590.3614457831,106024.09638554217,16867.469879518074,261445.7831325301,69879.51807228915
694,0, Graduate, No,2,783, Approved,110843.3734939759,306024.0963855422,306024.0963855422,24096.385542168675,236144.578313253,149397.5903614458
695,3, Not Graduate, No,2,335, Approved,68674.69879518072,233734.93975903615,89156.6265060241,127710.84337349398,248192.77108433735,85542.1686746988
696,5, Not Graduate, Yes,4,889, Approved,13253.012048192772,32530.12048192771,22891.566265060243,12048.192771084337,26506.024096385543,6024.096385542169
697,2, Not Graduate, Yes,4,874, Approved,13253.012048192772,26506.024096385543,22891.566265060243,15662.650602409638,25301.204819277107,10843.373493975903
698,0, Graduate, Yes,4,394, Approved,72289.15662650602,287951.8072289157,80722.89156626505,69879.51807228915,263855.421686747,54216.867469879515
699,2, Graduate, Yes,20,420, Rejected,97590.36144578313,343373.4939759036,18072.289156626506,16867.469879518074,383132.5301204819,120481.92771084337
700,2, Not Graduate, Yes,20,848, Approved,78313.2530120482,302409.6385542169,138554.2168674699,103614.4578313253,209638.55421686746,53012.048192771086
701,0, Graduate, Yes,16,788, Approved,91566.26506024097,215662.65060240965,20481.927710843374,93975.90361445783,326506.0240963855,71084.3373493976
702,1, Graduate, No,8,509, Rejected,26506.024096385543,59036.14457831325,45783.132530120485,0.0,65060.24096385542,34939.75903614458
703,4, Graduate, Yes,6,899, Approved,75903.61445783133,287951.8072289157,-1204.8192771084337,137349.39759036145,248192.77108433735,80722.89156626505
704,4, Not Graduate, Yes,12,466, Rejected,80722.89156626505,190361.44578313254,90361.44578313253,55421.68674698795,239759.0361445783,79518.07228915663
705,5, Graduate, Yes,2,595, Approved,15662.650602409638,51807.22891566265,15662.650602409638,6024.096385542169,34939.75903614458,18072.289156626506
706,1, Not Graduate, No,12,322, Rejected,33734.93975903615,80722.89156626505,22891.566265060243,24096.385542168675,103614.4578313253,25301.204819277107
707,3, Graduate, No,2,691, Approved,84337.34939759035,227710.843373494,75903.61445783133,89156.6265060241,183132.53012048194,46987.951807228914
708,3, Not Graduate, Yes,10,379, Rejected,106024.09638554217,321686.7469879518,121686.7469879518,186746.98795180724,325301.2048192771,116867.46987951807
709,0, Graduate, No,18,531, Rejected,107228.9156626506,310843.3734939759,149397.5903614458,40963.85542168675,275903.6144578313,65060.24096385542
710,5, Not Graduate, No,4,631, Approved,84337.34939759035,262650.6024096386,97590.36144578313,85542.1686746988,175903.61445783134,120481.92771084337
711,0, Graduate, Yes,10,330, Rejected,83132.53012048193,224096.38554216866,236144.578313253,113253.01204819277,197590.36144578314,54216.867469879515
712,5, Graduate, No,16,383, Rejected,110843.3734939759,351807.2289156627,213253.01204819276,160240.9638554217,366265.0602409639,68674.69879518072
713,0, Graduate, Yes,16,678, Approved,73493.97590361445,237349.39759036145,165060.2409638554,27710.843373493975,232530.1204819277,66265.06024096385
714,1, Graduate, Yes,8,894, Approved,53012.048192771086,177108.43373493975,137349.39759036145,75903.61445783133,113253.01204819277,28915.66265060241
715,4, Not Graduate, No,12,567, Approved,119277.10843373495,273493.9759036145,340963.8554216867,119277.10843373495,357831.3253012048,65060.24096385542
